Id,Closenness,Betweenness
211,0.007570771897214338,0.0008826557676761149
212,0.007570797253011322,1.957433647892921e-06
213,0.007628242551453938,0.003230205941594265
214,0.007570797253011322,0.0005888449771274469
215,0.01145125176036717,0.04731328366671682
216,0.011325263780198198,0.0008614747044112072
217,0.011327931205556474,0.04561290183665991
218,0.00597752577237804,2.5829968178653666e-05
219,0.008157822559690504,0.001184443100340006
220,0.009300938117182357,3.142333482750769e-05
221,0.009321630264679867,1.8106261243009516e-06
222,0.008098899366562527,0.0007898244769247933
223,0.009380465973246687,0.11662293923015508
224,0.009258804158167653,0.00901990852378733
225,0.009337899354753426,0.010433100582610088
226,0.00925561970273922,0.00018615846469344344
227,0.00925527864100328,0.0004582254298034931
228,0.007040356300270184,0.0025608451937498816
229,0.009907347346645395,8.356607324913131e-05
230,0.009905393739948906,1.6360882906971667e-05
231,0.00992124014404561,5.877194527798342e-05
232,0.010002256647153306,0.0012108194871765564
233,0.00911300856272072,0.0008724608007600062
234,0.012360699482715252,0.04560051923991899
235,0.009300957251804748,0.00015223940196487187
236,0.014261019878997408,0.0012223078043146155
237,0.014146648267575357,1.957433647892921e-06
238,0.012356409015996918,0.0024579577350970247
239,0.014166951300909053,0.00021956750721042437
240,0.014022430926888577,0.0007625571084444425
241,0.010591617136819517,0.0003417972764268226
242,0.010591319381809919,0.00011049712942355532
243,0.010482044195692647,1.5884574052651056e-05
244,0.011145460462089163,2.283672589208407e-06
245,0.012217928276085723,0.0012776854521573849
246,0.011869568641865105,0.0038056380394201434
247,0.014333269925813201,0.0013776539377932649
248,0.014293301970901227,0.001292365519360445
249,0.014293301970901227,0.0012923655193604916
250,0.011741576243630565,0.00014164301316784764
251,0.011743772241992882,3.219583471724753e-05
252,0.011741576243630565,0.00014164301316784764
253,0.011748777305967163,0.0025194006238511597
254,0.009828025851555724,0.003234762254712576
255,0.012738691980625692,0.00021844959510484996
256,0.00940894901144641,0.002205342619398559
257,0.010363252516315074,0.00044198851769422146
258,0.00932153416658763,0.0004417927743294321
259,0.00932153416658763,0.0004417927743294321
260,0.012134469569885257,0.00023019419699220746
261,0.010363276271512796,1.1744601887357524e-06
262,0.006380636511184814,0.010866154602024378
263,0.011304789219817013,0.0003493855942018205
264,0.011204877504739953,4.893584119732302e-07
265,0.011449743704033876,9.219512481575656e-05
266,0.011449743704033876,0.0005719621119143113
267,0.010439613727364672,0.00038943142424829647
268,0.010344685563660659,4.893584119732302e-07
269,0.012156885944155229,0.004777215586510802
270,0.008318138915311742,0.00012503107425916032
271,0.01212486925738193,0.0006278750198374001
272,0.012240422363611751,0.006605470478971686
273,0.012125161923612284,3.83330756045697e-06
274,0.012124836739784,0.0008824110884701286
275,0.012218126391801613,0.001525026160620582
276,0.010453662597114317,1.451763288853916e-06
277,0.013647313100333862,1.0411667001652868e-05
278,0.013817828391190333,0.00021000733335805404
279,0.013826237740338301,0.00021983177026533906
280,0.014051282051282052,0.0018727300044556155
281,0.010382625350508337,0.0005860556341791403
282,0.011713952584531674,1.0276526651437833e-06
283,0.011851925642995148,0.0030831537387961405
284,0.011714165045097332,0.0022054894269221514
285,0.011623482468363868,0.023490205483616477
286,0.011672880498208145,0.023145014234736843
287,0.011580282014830752,0.0004137688492704318
288,0.011580282014830752,0.0004137688492704318
289,0.01357539433502788,0.0008590861693051472
290,0.013533496976591031,1.957433647892921e-06
291,0.013533415952727338,0.0008834876769764697
292,0.013675591141871024,0.0026501799021339104
293,0.013533456464537914,0.0006629827765413322
294,0.007592704554615075,0.002984653670010158
295,0.007821623389093325,2.691471265852766e-05
296,0.007821704581432404,2.8955803292086504e-05
297,0.007821623389093325,0.0005542505997902926
298,0.007881964057825477,0.03102303848137462
299,0.007822435388344727,0.02717662147511644
300,0.007821677517132086,0.001231943490195472
301,0.010395110780012692,0.20540711683725701
302,0.014873569722531106,0.0004586919514895744
303,0.010816565782233174,0.006591657809279411
304,0.010815892975052394,1.1744601887357524e-06
305,0.01093288644162477,0.007361614334678091
306,0.01083061030884368,0.00048226271499961833
307,0.009113045301167905,0.0023908991732452746
308,0.012701828714954781,0.00041407877104534933
309,0.012703648962296492,0.0074133479600627765
310,0.012701864401065372,0.0009313840976039801
311,0.012819095092676869,0.3306621479056787
312,0.01270179302904471,0.0009921826051275057
313,0.012737974152140041,0.34017943787950483
314,0.012709541573779156,0.022415602297911275
315,0.012701900087376487,0.0010845440759528824
316,0.008653343720153046,0.0048454557834678984
317,0.010787581753930511,0.0013142209511953068
318,0.008585834607313438,0.005371204765300748
319,0.0086527971827212,0.002347756777791309
320,0.010673661247597777,4.306354025364425e-06
321,0.01251969615990651,0.0006711481903104037
322,0.00956444843110043,0.0010936741057534286
323,0.012408023910352645,3.229765519023319e-06
324,0.012415827227488933,0.00042640661370265266
325,0.00965629485339348,0.005595034255714943
326,0.009564428196975179,0.0008069459626206604
327,0.009564468665311295,0.0014578937846168641
328,0.012552963454522233,0.0006723309203769226
329,0.011724220200616163,0.023310971984184026
330,0.011774480032086174,0.03588627608781363
331,0.011683619673757986,0.027487653487265916
332,0.01168180831602121,0.0009116094737178646
333,0.011685854455409716,0.007881900198288029
334,0.01157127171373068,1.957433647892921e-06
335,0.01168180831602121,0.0009116094737178644
336,0.011571212481859994,0.000658578550833573
337,0.01343819944178415,0.057118305332245004
338,0.013433008774093102,3.993164641701558e-05
339,0.013609886057467976,0.058246716894414075
340,0.01343316842715158,7.97164853104392e-05
341,0.010318902238615198,0.027057409571459048
342,0.010215887162012537,0.017622833854989032
343,0.010215033112433148,0.0017532831055859287
344,0.010215148516193756,0.003639798932415632
345,0.010479711639874364,0.0008802579114574463
346,0.010371668666365373,5.872300943678762e-07
347,0.010372049380223592,3.7191239309965494e-06
348,0.011440037855113097,0.00022021128538795353
349,0.011440037855113097,0.00022021128538795353
350,0.013793124488974042,0.0025967193901587056
351,0.01131265310616278,6.068044308468054e-06
352,0.014878366637706343,0.006687264875042528
353,0.012078546620358002,0.0008988154063495866
354,0.014857097788688099,0.0004256765706284471
355,0.005977557385740862,0.00045565629814063385
356,0.014865793549278083,3.802944036133099e-05
357,0.00597767593882964,5.2850708493108865e-06
358,0.015057853331645806,0.01426147298202988
359,0.006013151524502163,0.0017863441598988397
360,0.014879101132470405,0.005851469834785363
361,0.0059777233613818705,2.790158545600702e-05
362,0.01278501881979656,0.00046430326128020077
363,0.01198022110808433,0.00018764819242634185
364,0.011980633826144334,0.0002581573208813038
365,0.011839200559357053,1.957433647892921e-06
366,0.010099498264253451,0.0014759538747836285
367,0.011626172646477946,0.003143393759310044
368,0.009867107241771408,0.0018667065983130834
369,0.009963306998115765,0.002023497033509307
370,0.009184693396609728,0.00863431366948896
371,0.009108271785511381,0.0008075718753323561
372,0.009115378799334644,0.0070946942337384465
373,0.011322994620262676,0.0009324561420679249
374,0.011319932696352383,1.6181451489248118e-05
375,0.011319932696352383,1.6181451489248104e-05
376,0.011319932696352383,0.0005747432988890946
377,0.014033312432875386,0.0004409119291878804
378,0.013839908897215487,4.893584119732302e-07
379,0.011445743479647792,0.003152797596793783
380,0.009194312988975367,0.00014856921387508985
381,0.00919433168739679,0.000148471342192695
382,0.009110896600089879,1.3375796593934956e-06
383,0.009194294290629994,0.00014873233334574743
384,0.0085862422607969,0.0024245099401740628
385,0.008588411628264821,0.05933493581901243
386,0.00858622595391432,0.0019972021748391813
387,0.008657967206584728,0.06499540981809568
388,0.014498935269517921,0.0019329599785521106
389,0.01438622282894046,0.0014907598716016439
390,0.01431420972644377,5.872300943678762e-07
391,0.014188069594034796,0.004049583960402202
392,0.014200860029965982,8.952337701975205e-05
393,0.014200860029965982,8.272084795575175e-05
394,0.014351469747952511,0.0011412261881018912
395,0.014360085252087628,0.0043726311288180145
396,0.011016752969844654,3.8006836663254205e-06
397,0.013784208985804186,0.40935363909750155
398,0.013783200409746104,1.0276526651437833e-06
399,0.01382704117834161,0.11515608130105193
400,0.0076520249685185435,0.06792495470423114
401,0.007647869811975065,5.283765893545623e-05
402,0.007648490856830605,0.005065467748595427
403,0.0077013884985103155,0.07547848053015407
404,0.007648490856830605,0.005065467748595416
405,0.01246910992453996,0.000585009927247532
406,0.012582309623337805,0.007077432771747806
407,0.012469006754390078,0.0006063308072015666
408,0.013877378124021586,5.459717429228444e-05
409,0.01402103931225267,2.414657524146578e-05
410,0.013909014555086897,0.0005062202976214874
411,0.014256522808544454,0.2329404600882556
412,0.014256927428739014,0.2344794270461207
413,0.01402808720313266,0.000853815990387529
414,0.012280153739593378,0.0006626891614941484
415,0.012429788602865368,0.0015434070698588495
416,0.012281054415855355,1.681435503540019e-05
417,0.014133292485064852,0.004704286968239356
418,0.006013119533527697,0.004803737915294017
419,0.00597767593882964,1.0459220458574506e-05
420,0.00597763642061088,0.0004412055442350644
421,0.014101156538120843,0.009170860938023254
422,0.005977691746263447,0.0013389368133893689
423,0.005977668035144087,0.000891614289004639
424,0.012519349470122202,0.00043071696227176535
425,0.0063405288963188184,5.529750055297501e-06
426,0.006380240306861192,0.0013038954887026714
427,0.006340929077248252,1.8693491337377392e-05
428,0.00634073342692729,7.633991226782391e-06
429,0.011991597129019082,3.115581889562898e-06
430,0.011991279069767442,2.5283517951950225e-06
431,0.012135218707724023,0.001314857117130872
432,0.011991787972669015,4.942519960929623e-06
433,0.011262349723236661,0.0021761279222037573
434,0.013536981920748321,0.0006459970286368489
435,0.010618159612945653,2.5226426137220016e-05
436,0.010616688466767957,0.0016119403265732349
437,0.01072485908944262,0.00144041070794694
438,0.01061818455114038,1.8832142887436477e-05
439,0.012214594292291108,0.0001492475304301566
440,0.006867324386520541,0.0003928406211850639
441,0.008777703352069196,0.03375900990396253
442,0.008777703352069196,0.03378284165862562
443,0.008777686309838153,0.03375802303116505
444,0.00871896244154091,0.10071434094187792
445,0.00871036168905107,2.397856218668828e-06
446,0.008758674400492857,0.0031372547191937717
447,0.00986022084626474,0.00022143468141788664
448,0.013104461777928504,0.00013606084213897032
449,0.012742785148355784,0.006620242865317799
450,0.012586863557396766,0.019032939693426745
451,0.012743000651102223,0.0066410014491537
452,0.012742785148355784,0.006620242865317799
453,0.012481261543303434,0.0006606501681109262
454,0.01113900722150634,0.0004443700619658245
455,0.0085859161349134,1.4891176476345388e-05
456,0.014690972899200624,0.001978721204869424
457,0.013237528877489173,0.00013722389163496544
458,0.010453855972178546,2.903526577707832e-06
459,0.010454291092231775,4.567345178416814e-06
460,0.01045426691794522,0.000442820426994576
461,0.010454411965341578,0.003232685357548197
462,0.01045433944114029,3.7680597721938724e-06
463,0.010563972670598462,0.007108909650735092
464,0.010454363615762248,0.001249854008073708
465,0.01046166947048356,0.2771269978269847
466,0.011140434528693826,3.676712868625538e-05
467,0.008585329170749494,1.2673295406968942e-05
468,0.014574374117510525,0.0002355445156297691
469,0.010318030878778542,0.0805614430587559
470,0.01023156236704174,4.714152702008785e-06
471,0.010248191662265302,0.07997478388253541
472,0.015043122953656134,9.914401426577641e-05
473,0.006501724301578764,2.642535424655443e-05
474,0.011173529535338357,5.730387004206525e-06
475,0.013856536877206747,0.0001637882604874401
476,0.013856494408057057,0.0001641144994287556
477,0.009031938420599453,0.0004446277907294638
478,0.008952439792317654,2.3733882980701662e-06
479,0.008953326256753116,2.3477785411769004e-05
480,0.014082796000373796,3.2330279084364738e-06
481,0.009321957013014862,0.0008691373580592623
482,0.007456987482619331,0.06364921745065137
483,0.013946515222092316,0.2316063874974798
484,0.011298009041406041,0.021288852611118615
485,0.013946773362619192,0.2325792809563238
486,0.013895206599377928,0.4642279000847569
487,0.006223286737833206,0.00044228213274140533
488,0.006184957734070074,1.3212677123277214e-06
489,0.0061849661954181175,1.1744601887357524e-06
490,0.006223295304378469,0.00044213532521781337
491,0.01106214719678192,0.008008068119906175
492,0.011174910459824949,0.0013219190797051214
493,0.011174413287689856,0.0013129852028334118
494,0.011172673533540262,0.0017114847353989272
495,0.014483560630087747,0.0004141803763921409
496,0.010817419850360221,0.0011111714653152549
497,0.01070347975548432,1.0428227759149533e-05
498,0.012157245540864317,0.006065472271193517
499,0.010817290437429117,0.0005497452400107267
500,0.012125454603971549,0.000699216057592801
501,0.01212551964597023,4.6652168608114605e-06
502,0.012240488644855258,0.002119044410911429
503,0.012240720634860468,0.005018110917174016
504,0.013697302046566585,0.000265502553782888
505,0.013697302046566585,0.00026550255378288807
506,0.013811285479057007,0.0013268135674044939
507,0.013772409486238252,0.0005250095323683982
508,0.013783494562516577,1.5659469183143365e-06
509,0.013785091610943918,0.0015607509911231216
510,0.013827506369339087,0.1168122164026429
511,0.013930572074764742,0.11596020319957988
512,0.010374786583686733,0.009687143380057274
513,0.010269048619550034,0.004404861873694637
514,0.010269048619550034,0.004404861873694637
515,0.01516925750829595,0.0005882088111918227
516,0.009278337820975898,0.017792013913065532
517,0.009277366795604486,0.002178091880630476
518,0.008658481232296652,0.0005908089355541037
519,0.010047604443081355,0.10536878060517597
520,0.0099813222768277,0.0816997842690641
521,0.01419025169570526,0.0011614949390090035
522,0.014127771805704858,0.009833555744819101
523,0.010047492793851939,0.052923752082167715
524,0.009967612425011409,0.005792158921539714
525,0.0099657887543756,1.92085218546843e-05
526,0.009981344313327225,0.08108415270220443
527,0.011833188941032977,0.0008469978513903325
528,0.011706278822277403,3.640826585080832e-05
529,0.011700673933973105,5.872300943678762e-07
530,0.015033218724853192,0.005689669586551264
531,0.01512515640368544,0.05810865388204457
532,0.015032418952618453,9.206462923923036e-06
533,0.01516594990976243,0.06230592884579322
534,0.011723368945130173,0.0013139056303981362
535,0.009447071533200574,0.00023111698714049986
536,0.009536546213541854,0.0014597915033295198
537,0.009447111014524855,0.0003844977593443454
538,0.009520881286972123,0.0004725075176779268
539,0.014894689504531662,0.012409510065218336
540,0.014944664083883166,0.22995747878701436
541,0.014962469717629304,0.24253205909728545
542,0.010522346895314168,0.0020817080783018613
543,0.008052177970765661,0.0033201206562099078
544,0.00805209192315159,0.0035378851495379347
545,0.008116201165458482,0.007726568051159282
546,0.011051655059291727,3.24705618291304e-05
547,0.011047118243994458,5.872300943678762e-07
548,0.011165747507403082,0.000850586479744803
549,0.00872093023255814,1.8106261243009516e-06
550,0.00872352167084094,1.6882865213076442e-05
551,0.008794590577863543,0.002159714901088482
552,0.008723471173568326,0.0009593350284652665
553,0.014421052631578947,0.0008703565595885156
554,0.01401982187600784,0.010976572871774563
555,0.013848896621861713,0.0007016912396445211
556,0.013964090573543902,0.009696353983957047
557,0.014301078670167337,0.0003100770641627324
558,0.014427081172675025,0.001838579907987569
559,0.014380182638815997,0.0013524716514672105
560,0.014380182638815997,0.0013524716514672146
561,0.012073837081982449,0.0016540390480744773
562,0.011083789130973075,3.3276372014179653e-06
563,0.011182318036898434,0.21190326819647734
564,0.011083979347170533,0.001417720255327645
565,0.01110775331500468,0.10458458690647131
566,0.014398685295888046,0.0009408350172079399
567,0.011107534992052007,0.10476144103655843
568,0.008579203449139613,2.324452456872843e-06
569,0.015618630424718961,0.496238938053098
570,0.006340262137093268,0.0019595868249056027
571,0.006380213294721823,0.0039158297006627206
572,0.006340653391639482,8.72689168018927e-06
573,0.006340137657136126,0.0006528041215722889
574,0.008314452176727626,2.642535424655443e-06
575,0.015343315595134665,0.0004079291722208846
576,0.015235611092576304,5.872300943678762e-07
577,0.015361353674696748,0.0004756563764379797
578,0.00986022084626474,0.00022143468141788664
579,0.011433846309480153,0.0007910804968488581
580,0.011903382761816498,0.015164931589811779
581,0.011537813710628264,0.0034680948583644443
582,0.014000631747152492,0.00163166531023049
583,0.0075141732165680784,0.000149547930699034
584,0.011460976654692765,0.0008628240767806181
585,0.008710244218216567,1.8758739125640487e-06
586,0.008381830283232075,0.00032574958290356186
587,0.006384925869330042,0.003237709437244351
588,0.008777515891167346,0.033951833430227056
589,0.011316759116486773,5.366630584639735e-06
590,0.011313672251348206,1.1744601887357524e-06
591,0.011316730788967127,0.0005782829914023476
592,0.011442412093877892,0.0018671388649103365
593,0.011045984622112981,0.002647233265410386
594,0.013255498935689867,0.00042848222552375944
595,0.012026239067055394,0.012144088482478515
596,0.013311936870620105,0.0007671345585563073
597,0.010925726327592956,0.0006626891614941483
598,0.01216346011563493,0.025756332897038325
599,0.01437254814692362,0.006072476497513828
600,0.015000149304737606,2.4691277759555016e-05
601,0.009489904513214707,0.0009636017077396438
602,0.006864727961808972,0.0003563344836518529
603,0.014172147232340457,1.609057064131026e-05
604,0.014174413318493204,0.004375366144954806
605,0.014172191658437956,1.1288333425146294e-05
606,0.014172280511468544,2.887214630642058e-06
607,0.014021082796029066,6.342551074803515e-06
608,0.014053859138117013,5.8073477196566046e-05
609,0.014196534550866991,0.0006675817603523228
610,0.01202633504023409,0.012357418525020413
611,0.011447772229593542,0.0013247910928939287
612,0.014835840976586214,0.0052981915566777445
613,0.014665382107649939,0.0022792854514843554
614,0.014665382107649939,0.002279285451484429
615,0.011777823512401754,0.011422684118395279
616,0.015106305487521676,0.00023288170678520138
617,0.009409458160066934,5.866754881676399e-05
618,0.01378841297532054,0.00018898421937120702
619,0.01367071153619367,2.1858009068137615e-06
620,0.013789254080960399,0.0003732513538403836
621,0.013670504850141513,1.6148827595116596e-06
622,0.006184906966467982,8.808451415518143e-07
623,0.0062232439054606525,0.0008822153451053392
624,0.006184906966467982,8.808451415518143e-07
625,0.01326160353642761,0.0024494565584361194
626,0.00783587133988027,0.0004807587534801537
627,0.007841171614299688,0.0003420671226368533
628,0.007892077024995942,0.0008698369075605676
629,0.007835884921164516,5.2488583268248576e-05
630,0.007892145909560652,0.0008082896010032498
631,0.009495345789367565,0.0011594438763225592
632,0.01185711663038632,0.0007865597572334272
633,0.013948365440387012,3.131893836628673e-06
634,0.011895709282652683,0.00018619299517876704
635,0.011799340740218761,0.0005907751465208993
636,0.014040241861100674,0.003783828196388674
637,0.013980240270884549,7.046761132414514e-06
638,0.014050889019421368,0.001743946366439883
639,0.013979721518752493,0.0006487951345541855
640,0.014050845350571856,0.0016523965506707197
641,0.014103531966134054,0.005753082665737911
642,0.013979635063806629,0.000627204677293233
643,0.013979678291145894,0.0005572273334822242
644,0.015600414078674948,0.4942854682083408
645,0.01405132572284607,0.0017820076226695276
646,0.01128712129723252,3.420470085426581e-05
647,0.007570809930973504,0.0005900194373161451
648,0.007570822608978148,2.887214630642058e-06
649,0.007570771897214338,2.5935995834581198e-06
650,0.007570797253011322,1.957433647892921e-06
651,0.011572041783236025,0.006805311691946923
652,0.007628229680410753,0.0023489693133129305
653,0.01157127171373068,1.957433647892921e-06
654,0.0114062109732745,0.0013294712189158516
655,0.007456975183001857,0.06324084785585972
656,0.011405520362675869,0.001434573948277035
657,0.007453348566454491,0.001248084036340609
658,0.007505104666412125,0.13234338611026064
659,0.015489295221650067,0.0007134845646569696
660,0.011033126223259129,0.10449307688343232
661,0.007453323991262416,0.0007468919341536553
662,0.011286388680159073,2.941434359122229e-05
663,0.014173702311495402,0.011318888146800897
664,0.007486933884461756,4.099192297629091e-05
665,0.014187179133141702,0.00388811823156294
